"SK_ID_CURR","TARGET","NAME_CONTRACT_TYPE","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","AMT_GOODS_PRICE","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","REGION_POPULATION_RELATIVE","DAYS_BIRTH","DAYS_EMPLOYED","DAYS_REGISTRATION","DAYS_ID_PUBLISH","FLAG_MOBIL","FLAG_EMP_PHONE","FLAG_WORK_PHONE","FLAG_CONT_MOBILE","FLAG_PHONE","FLAG_EMAIL","CNT_FAM_MEMBERS","REGION_RATING_CLIENT","REGION_RATING_CLIENT_W_CITY","WEEKDAY_APPR_PROCESS_START","HOUR_APPR_PROCESS_START","REG_REGION_NOT_LIVE_REGION","REG_REGION_NOT_WORK_REGION","LIVE_REGION_NOT_WORK_REGION","REG_CITY_NOT_LIVE_CITY","REG_CITY_NOT_WORK_CITY","LIVE_CITY_NOT_WORK_CITY","ORGANIZATION_TYPE","DAYS_LAST_PHONE_CHANGE","NAME_TYPE_SUITE","OCCUPATION_TYPE"
239649,0,"Cash loans","M","Y","Y",1,146250,585000,31864.5,585000,"Working","Secondary / secondary special","Widow","House / apartment",0.01452,-16629,-274,-1596,-174,1,1,1,1,1,0,2,2,2,"WEDNESDAY",12,0,0,0,0,0,0,"Realtor",-35,"Unaccompanied","Realty agents"
105495,0,"Cash loans","F","Y","Y",0,135000,495000,25402.5,495000,"State servant","Secondary / secondary special","Civil marriage","House / apartment",0.015221,-13670,-5865,-5537,-5564,1,1,0,1,1,0,2,2,2,"WEDNESDAY",10,0,0,0,0,1,1,"Medicine",-2752,"Unaccompanied","High skill tech staff"
227064,0,"Revolving loans","M","Y","N",0,67500,180000,9000,180000,"Working","Secondary / secondary special","Married","House / apartment",0.035792,-17288,-507,-252,-840,1,1,0,1,0,0,2,2,2,"TUESDAY",12,0,0,0,0,0,0,"Postal",0,"Spouse, partner","Core staff"
265911,0,"Cash loans","F","N","N",0,531000,971280,50422.5,9e+05,"Working","Secondary / secondary special","Married","House / apartment",0.010032,-19493,-581,-9516,-3035,1,1,0,1,0,0,2,2,2,"THURSDAY",12,0,0,0,0,0,0,"Business Entity Type 1",-1,"Unaccompanied",NA
360850,0,"Cash loans","F","N","Y",0,135000,675000,19867.5,675000,"State servant","Secondary / secondary special","Married","House / apartment",0.01452,-17565,-2973,-9585,-1109,1,1,0,1,0,0,2,2,2,"FRIDAY",10,0,0,0,0,0,0,"Security Ministries",-1187,"Unaccompanied",NA
311596,0,"Cash loans","F","N","Y",0,157500,592560,26230.5,450000,"Working","Secondary / secondary special","Married","House / apartment",0.032561,-16947,-1326,-3147,-509,1,1,0,1,0,0,2,1,1,"MONDAY",16,0,0,0,0,0,0,"Industry: type 3",-1142,"Family","Cooking staff"
293993,0,"Revolving loans","M","Y","Y",0,360000,9e+05,45000,9e+05,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.009175,-9084,-612,-3926,-1553,1,1,0,1,0,0,2,2,2,"FRIDAY",11,0,1,1,0,1,1,"Construction",-549,"Unaccompanied","Laborers"
219994,0,"Cash loans","F","N","N",0,47250,254700,14350.5,225000,"Pensioner","Secondary / secondary special","Widow","House / apartment",0.01885,-24369,365243,-10562,-4897,1,0,0,1,0,0,1,2,2,"SATURDAY",12,0,0,0,0,0,0,"XNA",-1276,"Unaccompanied",NA
298006,0,"Cash loans","F","N","Y",1,72000,216144,14202,171000,"Working","Secondary / secondary special","Married","House / apartment",0.01452,-11905,-1868,-514,-129,1,1,1,1,0,0,3,2,2,"TUESDAY",8,0,0,0,0,0,0,"Self-employed",-627,"Unaccompanied","Sales staff"
138080,0,"Cash loans","F","N","Y",0,67500,495000,21933,495000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.026392,-23282,365243,-10380,-4521,1,0,0,1,1,0,2,2,2,"MONDAY",13,0,0,0,0,0,0,"XNA",0,"Unaccompanied",NA
140888,0,"Cash loans","M","N","N",0,90000,491823,22918.5,373500,"Working","Secondary / secondary special","Single / not married","With parents",0.035792,-8782,-147,-2614,-1469,1,1,0,1,0,0,1,2,2,"SATURDAY",16,0,0,0,1,1,0,"Other",-401,"Unaccompanied",NA
448295,0,"Cash loans","M","N","N",1,225000,511920,14206.5,405000,"Working","Secondary / secondary special","Married","House / apartment",0.030755,-9243,-1709,-1552,-1542,1,1,0,1,0,0,3,2,2,"TUESDAY",13,0,0,0,0,0,0,"Business Entity Type 3",-1,"Unaccompanied",NA
387012,0,"Cash loans","F","N","Y",0,67500,364896,15588,315000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.009175,-22467,365243,-7998,-4697,1,0,0,1,0,0,2,2,2,"TUESDAY",11,0,0,0,0,0,0,"XNA",-2520,"Unaccompanied",NA
163161,0,"Cash loans","F","Y","Y",0,225000,835605,24561,697500,"Working","Higher education","Married","House / apartment",0.019689,-18015,-9510,-5155,-315,1,1,0,1,0,0,2,2,2,"FRIDAY",14,0,0,0,0,0,0,"Medicine",-877,"Family","Core staff"
241863,0,"Cash loans","F","N","Y",0,69750,152820,15016.5,135000,"State servant","Secondary / secondary special","Married","House / apartment",0.019101,-20741,-7491,-9703,-4239,1,1,1,1,0,0,2,2,2,"WEDNESDAY",13,0,0,0,0,0,0,"Kindergarten",-1088,"Unaccompanied",NA
312960,0,"Cash loans","M","N","Y",0,153000,333621,23350.5,288000,"Pensioner","Higher education","Married","House / apartment",0.010556,-23152,365243,-10781,-4206,1,0,0,1,0,0,2,3,3,"FRIDAY",16,0,0,0,0,0,0,"XNA",-748,"Unaccompanied",NA
382578,0,"Cash loans","M","N","Y",0,54000,808650,26217,675000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.009657,-20770,365243,-2412,-4255,1,0,0,1,0,0,2,2,2,"FRIDAY",17,0,0,0,0,0,0,"XNA",0,"Unaccompanied",NA
216970,0,"Cash loans","F","N","Y",0,90000,291915,17986.5,252000,"Pensioner","Secondary / secondary special","Widow","House / apartment",0.032561,-23128,365243,-4649,-4282,1,0,0,1,1,1,1,1,1,"WEDNESDAY",10,0,0,0,0,0,0,"XNA",-1508,"Unaccompanied",NA
263204,0,"Cash loans","F","N","Y",0,238500,1078200,31522.5,9e+05,"Working","Secondary / secondary special","Married","House / apartment",0.018634,-19666,-11118,-8437,-3219,1,1,1,1,1,0,2,2,2,"THURSDAY",17,0,0,0,0,0,0,"Medicine",-295,"Family","Medicine staff"
428737,1,"Cash loans","M","Y","N",0,135000,1350000,36202.5,1350000,"Working","Secondary / secondary special","Single / not married","House / apartment",0.028663,-22650,-2246,-609,-4812,1,1,0,1,0,1,1,2,2,"THURSDAY",15,0,0,0,0,1,1,"Medicine",0,"Unaccompanied","Core staff"
402106,0,"Cash loans","F","N","Y",1,135000,199008,20520,180000,"Working","Secondary / secondary special","Civil marriage","House / apartment",0.01885,-16323,-5467,-7911,-4502,1,1,0,1,0,0,3,2,2,"SATURDAY",11,0,0,0,0,0,0,"Other",0,"Unaccompanied","Medicine staff"
159935,0,"Cash loans","F","Y","Y",0,144000,9e+05,29875.5,9e+05,"State servant","Secondary / secondary special","Single / not married","House / apartment",0.005084,-11916,-2284,-2497,-3998,1,1,1,1,0,0,1,2,2,"WEDNESDAY",10,0,0,0,0,0,0,"Security Ministries",-1962,"Unaccompanied","Laborers"
257227,0,"Cash loans","M","Y","Y",0,67500,203760,20281.5,180000,"Pensioner","Higher education","Married","House / apartment",0.031329,-24744,365243,-3990,-4892,1,0,0,1,1,0,2,2,2,"THURSDAY",11,0,0,0,0,0,0,"XNA",-569,"Unaccompanied",NA
120323,0,"Cash loans","M","Y","Y",0,135000,72000,8541,72000,"Working","Secondary / secondary special","Single / not married","House / apartment",0.026392,-19212,-910,-7501,-2677,1,1,1,1,1,0,1,2,2,"FRIDAY",9,0,0,0,0,0,0,"Industry: type 3",-116,"Unaccompanied","Laborers"
178153,0,"Cash loans","F","N","N",1,135000,1078200,31653,9e+05,"Commercial associate","Secondary / secondary special","Single / not married","With parents",0.025164,-8752,-889,-2104,-1432,1,1,0,1,0,0,2,2,2,"FRIDAY",12,0,0,0,0,0,0,"Transport: type 4",0,"Unaccompanied","Secretaries"
117867,0,"Revolving loans","F","N","Y",0,67500,180000,9000,180000,"Pensioner","Secondary / secondary special","Widow","House / apartment",0.025164,-22171,365243,-1823,-4879,1,0,0,1,0,0,1,2,2,"FRIDAY",9,0,0,0,0,0,0,"XNA",-417,"Unaccompanied",NA
375280,0,"Cash loans","F","Y","N",2,135000,755190,36459,675000,"Working","Secondary / secondary special","Married","With parents",0.035792,-12060,-3806,-5592,-486,1,1,0,1,0,0,4,2,2,"MONDAY",10,0,0,0,0,0,0,"Business Entity Type 3",-1675,"Unaccompanied","Laborers"
309236,0,"Cash loans","F","N","N",0,225000,1174005,78768,1125000,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",0.032561,-20948,365243,-9422,-4214,1,0,0,1,0,0,1,1,1,"FRIDAY",13,0,0,0,0,0,0,"XNA",-3265,"Unaccompanied",NA
269206,0,"Cash loans","F","N","Y",0,112500,95940,9616.5,90000,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",0.011703,-22929,365243,-9185,-4717,1,0,0,1,1,0,1,2,2,"WEDNESDAY",10,0,0,0,0,0,0,"XNA",-137,"Unaccompanied",NA
336285,0,"Cash loans","F","N","Y",0,135000,808650,23773.5,675000,"Working","Secondary / secondary special","Married","House / apartment",0.008068,-14377,-558,-3202,-468,1,1,1,1,0,0,2,3,3,"THURSDAY",10,0,0,0,0,0,0,"Trade: type 7",-120,"Unaccompanied","Sales staff"
449941,0,"Cash loans","M","Y","Y",0,180000,9e+05,26316,9e+05,"Working","Secondary / secondary special","Married","House / apartment",0.019101,-12743,-622,-6876,-4575,1,1,0,1,0,0,2,2,2,"SUNDAY",14,0,0,0,1,1,1,"Trade: type 7",-640,"Unaccompanied","Managers"
277312,0,"Cash loans","F","N","Y",0,157500,1442952,39811.5,1260000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.04622,-22679,-13323,-13217,-5964,1,1,0,1,0,0,2,1,1,"WEDNESDAY",18,0,0,0,0,0,0,"Other",-1397,"Family",NA
454252,0,"Cash loans","F","Y","N",0,112500,373500,9981,225000,"Working","Secondary / secondary special","Separated","House / apartment",0.018634,-15858,-1311,-713,-4512,1,1,0,1,0,0,1,2,2,"MONDAY",10,0,0,0,0,0,0,"Business Entity Type 1",-1541,"Unaccompanied",NA
354112,0,"Cash loans","F","N","Y",0,126000,521280,35392.5,450000,"Working","Higher education","Married","House / apartment",0.04622,-18673,-774,-1168,-2209,1,1,0,1,0,0,2,1,1,"MONDAY",16,0,0,0,0,0,0,"Medicine",-372,"Unaccompanied","Cooking staff"
158011,0,"Revolving loans","F","N","Y",0,90000,270000,13500,270000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.00702,-9339,-607,-7413,-1757,1,1,0,1,1,0,2,2,2,"WEDNESDAY",16,0,0,0,0,0,0,"Construction",-236,"Unaccompanied","Laborers"
221910,0,"Cash loans","F","N","Y",0,121500,337923,15880.5,279000,"Working","Secondary / secondary special","Civil marriage","House / apartment",0.018029,-12443,-4129,-2738,-2745,1,1,1,1,1,0,2,3,3,"WEDNESDAY",6,0,0,0,0,1,1,"Government",-852,"Unaccompanied","Managers"
172177,0,"Cash loans","F","Y","N",0,247500,1350000,43551,1350000,"Commercial associate","Higher education","Married","House / apartment",0.032561,-13922,-406,-4001,-3818,1,1,1,1,1,0,2,1,1,"WEDNESDAY",15,0,0,0,0,0,0,"Business Entity Type 3",-61,"Unaccompanied","Core staff"
320814,0,"Cash loans","F","N","N",0,76500,358443,13005,252000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.010966,-21318,365243,-4259,-4697,1,0,0,1,0,0,2,2,2,"FRIDAY",9,0,0,0,0,0,0,"XNA",-1388,"Unaccompanied",NA
283960,0,"Cash loans","F","N","Y",0,202500,1506816,54252,1350000,"Working","Secondary / secondary special","Married","Municipal apartment",0.032561,-17256,-2384,-1136,-808,1,1,0,1,0,0,2,1,1,"SATURDAY",12,0,0,0,0,0,0,"Trade: type 3",-987,"Unaccompanied",NA
273873,0,"Cash loans","F","N","Y",0,225000,1002726,29448,837000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.009175,-20767,365243,-7371,-4121,1,0,0,1,0,0,2,2,2,"TUESDAY",14,0,0,0,0,0,0,"XNA",-328,"Unaccompanied",NA
144135,0,"Cash loans","M","N","Y",0,180000,166810.5,17221.5,144000,"Working","Higher education","Civil marriage","With parents",0.011657,-10226,-390,-227,-1119,1,1,0,1,0,0,2,1,1,"THURSDAY",14,0,1,1,0,0,0,"Business Entity Type 3",-898,"Unaccompanied","Sales staff"
426745,0,"Cash loans","M","N","Y",0,247500,272520,21658.5,225000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.030755,-23549,365243,-9072,-4485,1,0,0,1,0,0,2,2,2,"TUESDAY",9,0,0,0,0,0,0,"XNA",-887,"Family",NA
391383,0,"Cash loans","M","Y","Y",1,180000,1125000,36423,1125000,"State servant","Higher education","Married","With parents",0.008625,-12242,-1830,-6199,-3813,1,1,0,1,0,0,3,2,2,"WEDNESDAY",11,0,0,0,0,0,0,"Business Entity Type 3",-1113,"Family","Sales staff"
266756,0,"Cash loans","F","N","Y",0,163800,755190,36459,675000,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",0.0228,-22785,365243,-4852,-4684,1,0,0,1,0,0,2,2,2,"TUESDAY",12,0,0,0,0,0,0,"XNA",-840,"Unaccompanied",NA
337146,0,"Cash loans","M","N","Y",1,180000,448056,21919.5,315000,"Working","Secondary / secondary special","Married","House / apartment",0.006671,-13460,-772,-7540,-2668,1,1,0,1,0,0,3,2,2,"WEDNESDAY",10,0,0,0,1,1,1,"Construction",-608,"Unaccompanied","Laborers"
276325,0,"Cash loans","F","N","Y",0,202500,781920,28084.5,675000,"Working","Secondary / secondary special","Married","House / apartment",0.0105,-10813,-2025,-3229,-132,1,1,0,1,0,0,2,3,3,"WEDNESDAY",14,0,0,0,0,0,0,"Self-employed",0,"Family","Cooking staff"
217008,0,"Revolving loans","F","N","Y",1,112500,270000,13500,270000,"Working","Secondary / secondary special","Married","House / apartment",0.020713,-13213,-1012,-5627,-4046,1,1,0,1,0,0,3,3,3,"THURSDAY",12,0,0,0,0,1,1,"Other",-2,"Unaccompanied","Laborers"
411392,0,"Cash loans","F","N","N",0,130500,823621.5,25861.5,711000,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",0.010032,-20876,365243,-11263,-4224,1,0,0,1,1,0,1,2,2,"THURSDAY",4,0,0,0,0,0,0,"XNA",-1595,"Unaccompanied",NA
345098,0,"Revolving loans","F","N","Y",0,157500,765000,38250,765000,"Pensioner","Secondary / secondary special","Widow","House / apartment",0.019101,-23440,365243,-2762,-4551,1,0,0,1,1,0,1,2,2,"FRIDAY",9,0,0,0,0,0,0,"XNA",-147,"Unaccompanied",NA
198091,0,"Cash loans","F","N","Y",1,90000,500211,28062,463500,"Working","Secondary / secondary special","Married","House / apartment",0.031329,-18226,-269,-12215,-1765,1,1,0,1,1,0,3,2,2,"TUESDAY",15,0,0,0,0,0,0,"Self-employed",-2378,"Unaccompanied","Laborers"
246040,0,"Cash loans","M","Y","Y",0,202500,545040,26640,450000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",0.072508,-9125,-165,-4002,-1795,1,1,0,1,0,0,1,1,1,"THURSDAY",13,0,0,0,0,0,0,"Business Entity Type 3",0,"Unaccompanied",NA
392208,1,"Cash loans","M","N","Y",0,126000,1804500,51538.5,1804500,"Working","Secondary / secondary special","Civil marriage","House / apartment",0.010966,-17906,-704,-9964,-1435,1,1,0,1,1,0,2,2,2,"WEDNESDAY",14,0,0,0,1,1,0,"Business Entity Type 3",-295,"Unaccompanied","Security staff"
101980,1,"Cash loans","F","Y","N",0,135000,508495.5,26091,454500,"State servant","Secondary / secondary special","Married","Office apartment",0.006305,-10581,-405,-2953,-3269,1,1,1,1,0,0,2,3,3,"MONDAY",12,0,0,0,0,1,1,"Medicine",-751,"Unaccompanied","Medicine staff"
374499,0,"Cash loans","F","Y","N",0,270000,479637,32184,396000,"Commercial associate","Higher education","Married","House / apartment",0.006852,-10171,-988,-927,-1929,1,1,0,1,0,0,2,3,3,"MONDAY",6,0,0,0,0,0,0,"Self-employed",-518,"Unaccompanied","Accountants"
355591,0,"Cash loans","F","N","N",1,360000,835380,35523,675000,"Working","Secondary / secondary special","Married","House / apartment",0.008866,-14765,-6883,-8169,-921,1,1,0,1,0,0,3,2,2,"FRIDAY",10,0,0,0,0,0,0,"Kindergarten",0,"Unaccompanied","Medicine staff"
215935,0,"Cash loans","F","Y","Y",0,270000,1078200,28570.5,9e+05,"Commercial associate","Secondary / secondary special","Widow","Municipal apartment",0.010032,-19447,-3534,-6337,-2998,1,1,0,1,0,0,1,2,2,"THURSDAY",11,0,0,0,0,0,0,"Government",-1098,"Unaccompanied","Core staff"
322994,0,"Cash loans","M","N","Y",2,292500,728460,43506,675000,"Working","Secondary / secondary special","Married","House / apartment",0.008019,-13240,-2424,-1407,-2073,1,1,0,1,0,0,4,2,2,"THURSDAY",17,0,0,0,0,0,0,"Self-employed",-741,"Unaccompanied","Sales staff"
418351,0,"Cash loans","F","N","Y",0,130500,450000,35685,450000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.006671,-22356,365243,-3161,-5015,1,0,0,1,0,0,2,2,2,"SATURDAY",15,0,0,0,0,0,0,"XNA",-198,"Unaccompanied",NA
159812,0,"Cash loans","F","N","Y",0,112500,1546020,42642,1350000,"Pensioner","Higher education","Married","House / apartment",0.035792,-23563,365243,-7329,-4767,1,0,0,1,0,0,2,2,2,"TUESDAY",11,0,0,0,0,0,0,"XNA",0,"Unaccompanied",NA
252221,0,"Cash loans","F","Y","N",0,175500,562932,22158,427500,"Working","Higher education","Married","House / apartment",0.010032,-12440,-523,-6570,-689,1,1,0,1,0,0,2,2,2,"SATURDAY",7,0,0,0,0,0,0,"Business Entity Type 3",-2,"Spouse, partner",NA
434251,0,"Cash loans","M","N","Y",0,157500,145957.5,17451,126000,"Working","Secondary / secondary special","Married","House / apartment",0.014464,-13016,-2184,-3121,-2505,1,1,0,1,0,0,2,2,2,"WEDNESDAY",5,0,0,0,1,1,0,"Business Entity Type 3",-645,"Unaccompanied","Drivers"
211922,0,"Cash loans","F","N","N",0,112500,582228,18778.5,486000,"Working","Secondary / secondary special","Single / not married","House / apartment",0.008019,-15419,-3595,-4781,-4819,1,1,0,1,1,0,1,2,2,"SATURDAY",11,0,0,0,0,1,1,"Business Entity Type 3",-1176,"Unaccompanied","Laborers"
354397,1,"Cash loans","F","N","Y",0,90000,517788,29043,427500,"State servant","Secondary / secondary special","Separated","House / apartment",0.00702,-13645,-777,-7693,-3951,1,1,0,1,0,0,1,2,2,"MONDAY",13,0,0,0,0,1,1,"Medicine",-262,"Unaccompanied","Medicine staff"
387556,0,"Cash loans","F","N","Y",0,270000,1006920,42790.5,9e+05,"Commercial associate","Higher education","Married","House / apartment",0.030755,-17386,-3747,-2960,-562,1,1,0,1,0,0,2,2,2,"MONDAY",18,0,0,0,0,0,0,"Self-employed",-1130,"Family","Managers"
253162,0,"Cash loans","M","Y","Y",0,216000,1024740,52452,9e+05,"Working","Secondary / secondary special","Married","House / apartment",0.032561,-18456,-1607,-11760,-2013,1,1,0,1,1,0,2,1,1,"FRIDAY",19,0,0,0,0,0,0,"Business Entity Type 3",-2542,"Family",NA
339012,0,"Cash loans","F","N","Y",1,81000,305221.5,14359.5,252000,"Commercial associate","Secondary / secondary special","Single / not married","With parents",0.009657,-10321,-1553,-4961,-2814,1,1,0,1,0,0,2,2,2,"MONDAY",14,0,0,0,1,1,0,"Trade: type 3",-3,"Unaccompanied","Sales staff"
192351,1,"Cash loans","F","N","Y",2,135000,545040,35617.5,450000,"Working","Secondary / secondary special","Married","House / apartment",0.025164,-12089,-423,-1128,-4010,1,1,0,1,0,0,4,2,2,"WEDNESDAY",15,0,0,0,0,0,0,"Self-employed",-554,"Unaccompanied","Managers"
125195,0,"Revolving loans","M","N","N",1,450000,180000,9000,180000,"Working","Higher education","Single / not married","House / apartment",0.007305,-12307,-2099,-63,-4306,1,1,0,1,0,0,2,3,3,"THURSDAY",14,0,1,1,0,1,1,"Industry: type 9",0,"Family","High skill tech staff"
111445,0,"Cash loans","F","N","Y",0,157500,1035832.5,28485,904500,"Pensioner","Secondary / secondary special","Married","House / apartment",0.02461,-22745,365243,-1602,-4871,1,0,0,1,0,0,2,2,2,"MONDAY",16,0,0,0,0,0,0,"XNA",0,"Family",NA
195069,0,"Cash loans","F","N","Y",0,198000,604152,25726.5,540000,"Pensioner","Secondary / secondary special","Separated","House / apartment",0.003069,-20514,365243,-4003,-4013,1,0,0,1,0,0,1,3,3,"THURSDAY",15,0,0,0,1,0,0,"XNA",-946,"Unaccompanied",NA
447017,0,"Cash loans","F","N","Y",0,67500,143910,14364,135000,"Pensioner","Lower secondary","Married","House / apartment",0.018634,-21261,365243,-6809,-4249,1,0,0,1,0,0,2,2,2,"TUESDAY",11,0,0,0,0,0,0,"XNA",-480,"Unaccompanied",NA
214885,0,"Cash loans","F","N","Y",0,81000,152820,16587,135000,"Pensioner","Secondary / secondary special","Widow","House / apartment",0.011657,-23374,365243,-10286,-4056,1,0,0,1,0,0,1,1,1,"SATURDAY",12,0,0,0,0,0,0,"XNA",-2097,"Unaccompanied",NA
302230,0,"Cash loans","F","N","Y",0,175500,755856,23733,652500,"Commercial associate","Secondary / secondary special","Widow","House / apartment",0.04622,-22940,-2797,-9757,-4104,1,1,0,1,0,0,1,1,1,"THURSDAY",12,0,0,0,0,1,1,"Medicine",-323,"Unaccompanied","Waiters/barmen staff"
222791,0,"Cash loans","F","N","Y",0,90000,341280,22936.5,270000,"Working","Secondary / secondary special","Married","Municipal apartment",0.009334,-16042,-7890,-5020,-5034,1,1,1,1,1,0,2,2,2,"THURSDAY",13,0,0,0,0,0,0,"Self-employed",-868,"Unaccompanied","Sales staff"
385638,0,"Cash loans","F","N","N",1,157500,364896,29385,315000,"Working","Secondary / secondary special","Civil marriage","Municipal apartment",0.019689,-16333,-7358,-1769,-2447,1,1,0,1,0,0,3,2,2,"SUNDAY",12,0,0,0,0,0,0,"Medicine",-2315,"Family","Medicine staff"
381256,0,"Cash loans","F","N","N",0,157500,323460,29794.5,270000,"State servant","Secondary / secondary special","Single / not married","With parents",0.006629,-10482,-1269,-4413,-3168,1,1,0,1,0,0,1,2,2,"MONDAY",6,0,0,0,0,0,0,"School",0,"Unaccompanied","Core staff"
288909,0,"Cash loans","F","N","Y",2,135000,521280,31630.5,450000,"Commercial associate","Incomplete higher","Married","House / apartment",0.022625,-10587,-1314,-1070,-2738,1,1,0,1,0,0,4,2,2,"WEDNESDAY",9,0,0,0,0,1,1,"Business Entity Type 3",-1570,"Unaccompanied","Laborers"
152554,0,"Cash loans","F","N","Y",0,99000,71955,7137,67500,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",0.031329,-20539,365243,-8552,-3934,1,0,0,1,0,0,2,2,2,"WEDNESDAY",12,0,0,0,0,0,0,"XNA",-706,"Family",NA
287944,0,"Cash loans","F","N","N",0,157500,640080,29970,450000,"Working","Secondary / secondary special","Married","House / apartment",0.035792,-16756,-612,-2600,-259,1,1,0,1,0,0,2,2,2,"TUESDAY",10,0,0,0,0,0,0,"School",-8,"Unaccompanied","Cleaning staff"
140146,0,"Cash loans","M","Y","N",0,225000,855000,22554,855000,"Commercial associate","Higher education","Single / not married","House / apartment",0.026392,-10586,-250,-381,-3244,1,1,0,1,1,0,1,2,2,"WEDNESDAY",14,0,0,0,0,1,1,"Business Entity Type 3",-19,"Unaccompanied","Core staff"
310269,0,"Cash loans","F","Y","N",0,157500,9e+05,29034,9e+05,"Working","Secondary / secondary special","Married","House / apartment",0.028663,-14320,-738,-2760,-2767,1,1,0,1,1,0,2,2,2,"THURSDAY",8,0,0,0,0,0,0,"Self-employed",-1393,"Unaccompanied","Core staff"
